Index,True_Class,Pred_Class_Mean,Pred_Class_Mode,True_Vector,Mean_Vector,Mode_Vector,Std_Vector,VAE_Init,MAE_Mean,MSE_Mean,RMSE_Mean,R2_Mean,CosSim_Mean,SMAPE_Mean,MAE_Mode,MSE_Mode,RMSE_Mode,R2_Mode,CosSim_Mode,SMAPE_Mode
3008,6,6,6,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.24730999999999997, 0.0]","[0.0035598527270357446, 0.0070926883546277505, 0.005094668217849306, 0.0045269846293944024, 0.00795608434579778, 0.2584274846719077, 0.017109642769012466]","[0.0, 0.005555555555555556, 0.0, 0.0, 0.0, 0.2611111111111111, 0.005555555555555556]","[0.006144349443469518, 0.010018894080201523, 0.010042358671125656, 0.008514601021535152, 0.017777541490862362, 0.04211515846013719, 0.04192313988757288]","[0.0010000000474974513, 0.002110932022333145, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.28045040369033813, 0.0010000000474974513]",0.008065343673660737,8.415223326422355e-05,0.009173452635961202,0.9887636018212145,0.9965332804322472,172.0566490949984,0.0035588888888888953,3.602843756613773e-05,0.006002369329368006,0.995189315190465,0.9995476136389166,57.91842969816609
2258,6,6,6,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.33764000000000005, 0.0]","[0.007594618700817381, 0.010847044664415786, 0.0056565143473808754, 0.0062455732547955145, 0.008932091743634645, 0.3303574690323193, 0.01496538106367125]","[0.005555555555555556, 0.005555555555555556, 0.0, 0.0, 0.0, 0.3277777777777778, 0.005555555555555556]","[0.012503621792713126, 0.014615672146227963, 0.012668264376868313, 0.013543982699533616, 0.018921878199047566, 0.035847652612616576, 0.027276106351774538]","[0.0010000000474974513, 0.005884982645511627, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.34854981303215027, 0.0010000000474974513]",0.008789107820342318,8.616001451408637e-05,0.009282241890517956,0.9938277599265286,0.9974893079102506,171.7400581078005,0.0037898412698412773,2.7122288536155342e-05,0.00520790634863525,0.9980570421542844,0.9995693676682533,86.13774566258886
181,2,2,2,"[0.0, 0.11754999999999999, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.005804583043800858, 0.1255769799641363, 0.026965568597607244, 0.0031008308484842617, 0.00432734351987422, 0.009913390108608172, 0.00856520839142288]","[0.0, 0.11111111111111112, 0.011111111111111112, 0.0, 0.0, 0.005555555555555556, 0.0]","[0.013471981781592401, 0.03871625383303161, 0.03376117611612412, 0.005425185157498123, 0.01045434100303191, 0.017220149838398823, 0.02036882685701905]","[0.0010000000474974513, 0.09505429863929749, 0.023813283070921898, 0.0010000000474974513, 0.0010000000474974513, 0.004067085683345795, 0.0010000000474974513]",0.009529129210561994,0.00014646380479616406,0.012102223134456084,0.9134374832757479,0.9708608184583192,172.37187391488305,0.0033007936507936484,2.7968611111111073e-05,0.005288535819214149,0.9834700909864451,0.9938079899999066,57.94740258162595
1120,6,6,6,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.21256999999999998, 0.0]","[0.0039258831259021635, 0.005447368473038498, 0.0024507283054337648, 0.009285906841813654, 0.005991507412354929, 0.21389682390766063, 0.005197227232165891]","[0.0, 0.0, 0.0, 0.005555555555555556, 0.0, 0.19444444444444445, 0.0]","[0.009758941157230814, 0.008740680717524157, 0.003892934319253352, 0.010544991074542131, 0.009155493142378018, 0.07145519337286595, 0.009808096035303021]","[0.0010000000474974513, 0.0016996785998344421, 0.0012177042663097382, 0.00928092934191227, 0.003420663997530937, 0.20065703988075256, 0.0010000000474974513]",0.00480363504262422,2.885575862260052e-05,0.005371755636903127,0.9947847710235482,0.9978189405272739,171.51746287892442,0.00338301587301587,5.13428516754849e-05,0.007165392639310487,0.990720579164329,0.9995920864606948,29.84379868738327
2632,5,5,5,"[0.0, 0.0, 0.0, 0.0, 0.30957, 0.0, 0.0]","[0.018514602072805923, 0.009398999783759836, 0.019388582593804025, 0.0074121493308109635, 0.31728801361606096, 0.009829922061343756, 0.007965774097545546]","[0.005555555555555556, 0.005555555555555556, 0.005555555555555556, 0.0, 0.31666666666666665, 0.005555555555555556, 0.005555555555555556]","[0.029626038256824982, 0.015716711088261948, 0.0347589570382785, 0.018206120630919663, 0.02067569688960079, 0.020454696663394712, 0.011694677455815308]","[0.005492551252245903, 0.0014519169926643372, 0.0010000000474974513, 0.0010000000474974513, 0.3317798674106598, 0.0010000000474974513, 0.0010000000474974513]",0.011461149079447286,0.0001545196340616273,0.01243059266735208,0.9868322744458178,0.9949620761976763,171.78034913573123,0.004982063492063488,2.9240523633156913e-05,0.005407450751801344,0.9975082053966784,0.9992314194545109,143.1809212552382
1715,5,5,5,"[0.0, 0.0, 0.0, 0.0, 0.33908000000000005, 0.0, 0.0]","[0.013194318117229853, 0.014657594778332875, 0.010676977804445936, 0.005303952447922942, 0.33837675006330303, 0.008502916211058864, 0.012968630160989337]","[0.005555555555555556, 0.005555555555555556, 0.005555555555555556, 0.0, 0.3388888888888889, 0.005555555555555556, 0.005555555555555556]","[0.019093630854902503, 0.021813596835168567, 0.017436686596434246, 0.010743407642826523, 0.01741312635297709, 0.015984106599494303, 0.026446080833383484]","[0.004591425880789757, 0.005062893033027649, 0.0010000000474974513, 0.0010000000474974513, 0.3573572039604187, 0.0010000000474974513, 0.0010000000474974513]",0.00942966277952526,0.00011029205638417205,0.010502002494009038,0.9921659792983862,0.996647684863329,171.45823067299156,0.00399555555555556,2.2051073015873017e-05,0.004695857005475467,0.9984337170947523,0.9993288139387473,142.86519679228618
172,7,7,7,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.20776]","[0.004497162333848635, 0.0075795081242508245, 0.0034175917100489686, 0.006364855836722847, 0.004427006874289472, 0.009735215146126401, 0.1649635844774917]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14444444444444446]","[0.007997159933534977, 0.01607644606113092, 0.005478299762391097, 0.012636533054896837, 0.005859970158668279, 0.022214612195908392, 0.0737088692182734]","[0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.001818029209971428, 0.0010000000474974513, 0.19224759936332703]",0.011259679363970777,0.00029653867439471363,0.0172202983247885,0.9438949054979088,0.9955424640879817,174.70916535967095,0.009045079365079364,0.0005726942250440914,0.023931030588842,0.8916462964485639,1.0,5.136266454187862
104,3,3,3,"[0.0, 0.0, 0.08736, 0.0, 0.0, 0.0, 0.0]","[0.006320761248653739, 0.003919359238521701, 0.0752700929109287, 0.06307222842133695, 0.004637279382230532, 0.007889553476476227, 0.0041485416739988476]","[0.005555555555555556, 0.0, 0.05555555555555556, 0.03333333333333333, 0.0, 0.005555555555555556, 0.0]","[0.008023819736870576, 0.007860658368515834, 0.04545738032487967, 0.04552223624651736, 0.010501655549917834, 0.012566589740947329, 0.01223732673664505]","[0.006138617172837257, 0.0010000000474974513, 0.04602458328008652, 0.05989706516265869, 0.0010000000474974513, 0.003513198345899582, 0.0010000000474974513]",0.014582518647184184,0.000611506437600956,0.024728656202894567,0.34563417108296757,0.7603440740443358,173.55256896585252,0.010892698412698411,0.0003120517417989417,0.01766498632320279,0.666077110343492,0.8512565307587486,92.07257476942762
2476,5,5,5,"[0.0, 0.0, 0.0, 0.0, 0.33272, 0.0, 0.0]","[0.011180177102560293, 0.0068956927975427585, 0.007835075657598937, 0.006611036807982865, 0.34349252299834565, 0.019066128346581238, 0.016545194547820177]","[0.005555555555555556, 0.0, 0.005555555555555556, 0.0, 0.34444444444444444, 0.005555555555555556, 0.005555555555555556]","[0.018492753146057538, 0.012078017175263746, 0.014609635023234854, 0.010862729135676416, 0.01785424539621476, 0.036973490272262655, 0.036320704587293355]","[0.0020626671612262726, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.331238329410553, 0.0010000000474974513, 0.0010000000474974513]",0.011272261179775986,0.0001472784459918447,0.0121358331395848,0.9891350881281566,0.996145277184004,171.88373361636494,0.004849523809523808,3.727419823633151e-05,0.006105259882783984,0.9972502366099532,0.9994801143396996,114.78040081235103
1889,5,5,5,"[0.0, 0.0, 0.0, 0.0, 0.33408000000000004, 0.0, 0.0]","[0.01056890168643822, 0.009730984983716601, 0.01455966147981081, 0.016577128716580316, 0.29838740014754156, 0.04632679723111412, 0.06667920742811609]","[0.005555555555555556, 0.005555555555555556, 0.005555555555555556, 0.005555555555555556, 0.3055555555555556, 0.011111111111111112, 0.022222222222222223]","[0.018984635552017126, 0.017870857696835683, 0.024994574848928065, 0.03360563066734876, 0.06173315980857789, 0.07653785955689589, 0.06724300837510067]","[0.0010000000474974513, 0.0010000000474974513, 0.0013538487255573273, 0.0010000000474974513, 0.19422858953475952, 0.0010000000474974513, 0.06134803593158722]",0.02859075448260495,0.0012227756028094124,0.034968208458675896,0.9105272799177968,0.9614375899514522,173.04096847381868,0.012011428571428576,0.0002220549530864199,0.014901508416479853,0.9837518342574711,0.9960565078062562,172.7027096779317
3158,4,4,4,"[0.0, 0.0, 0.0, 0.29433, 0.0, 0.0, 0.0]","[0.00614561419026049, 0.00763750840496919, 0.007080022795832934, 0.34505890079133933, 0.016386013733449358, 0.008774416235436823, 0.005433246343289884]","[0.005555555555555556, 0.0, 0.0, 0.35555555555555557, 0.005555555555555556, 0.005555555555555556, 0.0]","[0.00827320010589842, 0.013949896848281046, 0.014411316396362185, 0.053115787949047914, 0.02416220288604676, 0.01575075332818401, 0.011931950494524226]","[0.0034838449209928513, 0.0010000000474974513, 0.0010000000474974513, 0.3310101628303528, 0.007538772188127041, 0.0010000000474974513, 0.0010000000474974513]",0.014597960356368291,0.0004420943141244188,0.021026038954696596,0.9583235519674519,0.9978182889971072,173.6954189820291,0.011127460317460319,0.0005487373208112881,0.023425142919762262,0.9482702633721836,0.9996339901054729,88.40599285002317
2523,6,6,6,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.33233999999999997, 0.0]","[0.002400048573626058, 0.002389588600102506, 0.0024902021126973154, 0.019552810614214895, 0.048030521934527184, 0.18591574675776074, 0.02112927853162306]","[0.0, 0.0, 0.0, 0.011111111111111112, 0.016666666666666666, 0.12222222222222223, 0.005555555555555556]","[0.003649710591813426, 0.004706091582303654, 0.0052107509844260685, 0.019116161970048194, 0.057435951138786384, 0.10282759940016718, 0.04648263831508841]","[0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.02720525674521923, 0.031851015985012054, 0.07197344303131104, 0.0010000000474974513]",0.03463095765843289,0.0035133461803469076,0.05927348631847892,0.7402230922974462,0.9572859752918726,179.5009374733436,0.034778730158730155,0.006368797043386241,0.07980474323864617,0.529090981420828,0.9858435728860858,98.92120170043252
1762,6,6,6,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.31481000000000003, 0.0]","[0.005713829923389124, 0.014535046354823522, 0.004512968862266174, 0.004522693382649534, 0.010397355939012498, 0.27449885847399524, 0.01606264845527677]","[0.0, 0.005555555555555556, 0.0, 0.0, 0.005555555555555556, 0.2777777777777778, 0.005555555555555556]","[0.008908585353489741, 0.020534679388120994, 0.00726573283407483, 0.007766712983089169, 0.01724479900672879, 0.04869068060424481, 0.03734691596397522]","[0.0010000000474974513, 0.010083552449941635, 0.0010000000474974513, 0.0010000000474974513, 0.004501262679696083, 0.29008010029792786, 0.0010000000474974513]",0.01372224063477463,0.00032511984076649187,0.01803107985580708,0.9732088556404211,0.9957089071128039,173.38297425856692,0.007671269841269845,0.00020913972504409196,0.014461663979089403,0.9827660700381459,0.9994005394605664,87.49978236430314
133,5,5,5,"[0.0, 0.0, 0.0, 0.0, 0.19567, 0.0, 0.0]","[0.008716126380647915, 0.005964849443989747, 0.0061061439520087996, 0.006920671865730233, 0.1845603235766461, 0.012557092609523812, 0.007233673151830486]","[0.0, 0.005555555555555556, 0.0, 0.0, 0.18333333333333335, 0.005555555555555556, 0.0]","[0.017192096885943076, 0.00851606142679024, 0.009346781097845567, 0.014322255302678081, 0.0389726770569061, 0.019972705486737904, 0.014026276576412372]","[0.0010000000474974513, 0.0031677186489105225, 0.0010000000474974513, 0.0010000000474974513, 0.21023114025592804, 0.004920285195112228, 0.0010000000474974513]",0.008372604832440702,7.573749904456453e-05,0.008702729402007425,0.9838449874529842,0.9940824853343967,172.26337945596842,0.003349682539682539,3.056024850088182e-05,0.0055281324605043446,0.9934814166799835,0.9990829892615097,58.07286529707617
2021,5,5,5,"[0.0, 0.0, 0.0, 0.0, 0.52683, 0.0, 0.0]","[0.011254061066957342, 0.012685889676781897, 0.007923109096612185, 0.012728243095650902, 0.5293449697381925, 0.009457994763302462, 0.013605411344572056]","[0.005555555555555556, 0.005555555555555556, 0.0, 0.005555555555555556, 0.5388888888888889, 0.005555555555555556, 0.005555555555555556]","[0.020980392693039033, 0.026478802307425178, 0.014227641021352025, 0.017085054249668243, 0.015195667808384092, 0.01790148327226217, 0.030989430430961144]","[0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.007595451548695564, 0.5053455233573914, 0.0010000000474974513, 0.0010000000474974513]",0.010024239826009898,0.00011332221043296865,0.01064529052834955,0.9966655909840926,0.9985987514767641,171.4966058738981,0.005690952380952374,4.281968412698396e-05,0.00654367512388749,0.9987400674566282,0.9997344028000219,143.18043606901313
499,3,3,3,"[0.0, 0.0, 0.40480000000000005, 0.0, 0.0, 0.0, 0.0]","[0.00759329468201483, 0.0069119021161277855, 0.4301034581532722, 0.012332895803530874, 0.03534081588139065, 0.07926979387401907, 0.024677197161574602]","[0.0, 0.0, 0.45, 0.005555555555555556, 0.005555555555555556, 0.016666666666666666, 0.005555555555555556]","[0.016455629735544385, 0.012589643776057112, 0.04363599820870179, 0.023314192387507593, 0.0682236599598538, 0.11727175244388933, 0.05046610516339316]","[0.0010000000474974513, 0.0010000000474974513, 0.42521923780441284, 0.0010000000474974513, 0.0010000000474974513, 0.0032300055027008057, 0.0010000000474974513]",0.02734705109599,0.0012913479108784345,0.03593532956407155,0.9356413262024155,0.978043112949682,172.29448705052306,0.011219047619047613,0.0003447729100529096,0.01856806155884102,0.9828170804587858,0.999086757800367,115.79651046192924
2818,1,1,1,"[0.47909, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.49485194092306134, 0.01040872228140998, 0.033654170252752365, 0.011702750625968948, 0.01168117148658602, 0.01197369984703872, 0.01379122038095328]","[0.5, 0.005555555555555556, 0.016666666666666666, 0.005555555555555556, 0.005555555555555556, 0.005555555555555556, 0.005555555555555556]","[0.013249856485058067, 0.02227493588341324, 0.04148743552725205, 0.015922620369950135, 0.018125396199228004, 0.025451889253087615, 0.02933009762640397]","[0.4907955229282379, 0.0010000000474974513, 0.016923360526561737, 0.0057508740574121475, 0.005162620916962624, 0.0010000000474974513, 0.001911453902721405]",0.015567667971110092,0.00029947926339006877,0.017305469175670125,0.9893444131315872,0.9962480920426504,171.89096158788985,0.009336349206349206,0.00012418955220458544,0.01114403662074858,0.9955812881777338,0.9991369211140935,172.03875902259094
1098,1,1,1,"[0.12415999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.07096127783025055, 0.006821888243645896, 0.005612943331893408, 0.004160495433837012, 0.005491487753530352, 0.0025065261368403297, 0.003077963747271007]","[0.05555555555555556, 0.005555555555555556, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.03138819943298699, 0.00686628233292543, 0.01211269167116942, 0.008502468559318611, 0.00666786635877967, 0.00441234730373583, 0.006455826649804631]","[0.10484740138053894, 0.006970349699258804, 0.0010000000474974513, 0.0010000000474974513, 0.005630838684737682, 0.0012106448411941528, 0.0010000000474974513]",0.01155286097382392,0.0004244814323794803,0.020602947177029804,0.775125546998483,0.9862614018267388,179.2184112013849,0.010594285714285712,0.0006767762850088182,0.026014924274516314,0.6414691308342049,0.9950371902099892,39.47825841188192
1981,4,3,3,"[0.0, 0.0, 0.0, 0.07551999999999998, 0.0, 0.0, 0.0]","[0.001933528975475855, 0.004640098476910161, 0.048985625787353895, 0.045251267326265866, 0.005143758550265291, 0.002659605661354781, 0.0029460141909735406]","[0.0, 0.0, 0.03888888888888889, 0.02777777777777778, 0.0, 0.0, 0.0]","[0.0033465763198989233, 0.007739977376598645, 0.026447272000756302, 0.03075988477602523, 0.006747626218006793, 0.0048325300661503055, 0.005507474272045926]","[0.0010000000474974513, 0.0010000000474974513, 0.044155821204185486, 0.043910667300224304, 0.005789532326161861, 0.0010000000474974513, 0.0010000000474974513]",0.013796766330866805,0.0004833239305054048,0.02198462941478443,0.307915431738813,0.6734633465507575,178.5893883404196,0.012375873015873012,0.0005416664945326275,0.0232737297082489,0.22437314118057705,0.5812381937190964,41.77658672108375
1159,2,2,2,"[0.0, 0.21212999999999999, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.004709121634761933, 0.22352234803448218, 0.023263866019015773, 0.01360754737156718, 0.003197418574162021, 0.01497823300048342, 0.008270860573588014]","[0.0, 0.22222222222222224, 0.005555555555555556, 0.005555555555555556, 0.0, 0.005555555555555556, 0.0]","[0.01404430183647245, 0.032845195274142085, 0.03848139551756675, 0.03047810386067421, 0.005984818241477878, 0.021777152697916902, 0.019781485589393067]","[0.0010000000474974513, 0.21091440320014954, 0.007059335708618164, 0.0010000000474974513, 0.0010000000474974513, 0.005869537591934204, 0.0010000000474974513]",0.01134562788686579,0.00016875890170183063,0.01299072367891145,0.969372797076212,0.9896400321134349,172.17571685220244,0.0038226984126984173,2.777793456790132e-05,0.00527047764134346,0.994958722590421,0.9990638163028124,86.37814603684596
1973,1,1,1,"[0.12369999999999998, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0713287607124815, 0.010524840041678927, 0.005308076927877002, 0.005363523577386728, 0.006871889324082442, 0.002433645691191448, 0.002742661202122322]","[0.05555555555555556, 0.005555555555555556, 0.0, 0.0, 0.005555555555555556, 0.0, 0.0]","[0.026699170914661646, 0.013670142997910582, 0.012613694689685217, 0.013295861010953156, 0.009693824774410017, 0.0033822028246770102, 0.004207876936418854]","[0.10398560762405396, 0.008208360522985458, 0.0010000000474974513, 0.0010000000474974513, 0.006349794566631317, 0.0019523650407791138, 0.0010000000474974513]",0.012230839435979624,0.0004244471018504587,0.020602114014111723,0.7734682902054995,0.9782842002087102,179.1008814870169,0.011322222222222218,0.0006721991005291001,0.025926802744054272,0.6412405435181135,0.9901475429766743,68.00435664255164
1084,5,5,5,"[0.0, 0.0, 0.0, 0.0, 0.50046, 0.0, 0.0]","[0.02016985017105739, 0.012042120091144836, 0.004978848130864746, 0.006613695167807991, 0.5260590058276903, 0.012909905457249144, 0.014860779550936893]","[0.005555555555555556, 0.005555555555555556, 0.0, 0.0, 0.5333333333333333, 0.005555555555555556, 0.005555555555555556]","[0.03542086757865913, 0.021381832982991168, 0.010463388238983616, 0.009233790059077245, 0.01436469390732296, 0.021292704638439488, 0.03011922457061384]","[0.0010000000474974513, 0.0023822560906410217, 0.0010000000474974513, 0.0026758313179016113, 0.5158237218856812, 0.0010000000474974513, 0.0010000000474974513]",0.013882029199535894,0.00023759756169116215,0.015414200001659578,0.9922527411649584,0.9981839702371884,172.14107666457113,0.007870793650793647,0.00017201611922398568,0.013115491573859734,0.9943911318367828,0.9997830567281122,115.19424993297913
3306,3,3,3,"[0.0, 0.0, 0.2233, 0.0, 0.0, 0.0, 0.0]","[0.029239625221144233, 0.0038561296630883657, 0.2589743294286303, 0.02126300585225436, 0.1061556217945794, 0.03828419726374738, 0.03742523935204352]","[0.005555555555555556, 0.0, 0.25, 0.005555555555555556, 0.02777777777777778, 0.011111111111111112, 0.011111111111111112]","[0.05147805789911889, 0.0067055586664708025, 0.08241643723001092, 0.0312904732662379, 0.11736808553471068, 0.06523363937076895, 0.05548673199877326]","[0.0044675711542367935, 0.0010000000474974513, 0.2395768165588379, 0.009037366136908531, 0.025365227833390236, 0.007526598870754242, 0.007203556597232819]",0.03884259265364108,0.002389991850912573,0.04888754290115809,0.6085612610409731,0.9014963673157931,173.54202946045817,0.012544444444444445,0.00025616241622574955,0.01600507470228582,0.9580450899287302,0.9914684607882713,144.4689263831457
258,7,7,7,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.46395]","[0.006839794176501258, 0.009422306515003158, 0.0061808408108109765, 0.008888806385616415, 0.004186441123493661, 0.008839379604841598, 0.4799440347586924]","[0.0, 0.005555555555555556, 0.0, 0.005555555555555556, 0.0, 0.0, 0.5111111111111112]","[0.015102296830536294, 0.017327349162657824, 0.01616747094750597, 0.017215344849770976, 0.007458897825308156, 0.016280844457751558, 0.04858290985890395]","[0.0010000000474974513, 0.001968294382095337, 0.0010000000474974513, 0.0023631174117326736, 0.0010000000474974513, 0.0010000000474974513, 0.4555087983608246]",0.008621657624994214,8.63209122100519e-05,0.009290904811160853,0.9967249457922596,0.9992445234227914,171.91270672856172,0.00832460317460319,0.00032655697089947224,0.01807088738550136,0.9876102817471528,0.9998818734860919,58.5247811085508
1070,3,3,3,"[0.0, 0.0, 0.28625, 0.0, 0.0, 0.0, 0.0]","[0.015104358966545666, 0.012421960222935234, 0.30661485391263466, 0.008251760319734913, 0.006937914116726645, 0.017659498039995496, 0.030847003551221813]","[0.005555555555555556, 0.005555555555555556, 0.31666666666666665, 0.0, 0.0, 0.005555555555555556, 0.005555555555555556]","[0.017155570237588437, 0.02489332088783728, 0.036157273367804804, 0.01572517830772707, 0.013177533783341657, 0.03434285593361415, 0.06350669716584802]","[0.011395135894417763, 0.0010000000474974513, 0.28597569465637207, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513]",0.015941049875684916,0.0003109708186046467,0.017634364706579215,0.9690062963729342,0.9907582699332025,172.40999740633424,0.007519841269841268,0.00014980434303350955,0.012239458445270752,0.9850693662162212,0.9993849937917668,115.72712015006417
1044,3,4,4,"[0.0, 0.0, 0.25072000000000005, 0.0, 0.0, 0.0, 0.0]","[0.021851374705236466, 0.02141216523447399, 0.07787810834232993, 0.10219989683750388, 0.08421321259729253, 0.039069941939926786, 0.03900261549556895]","[0.011111111111111112, 0.011111111111111112, 0.044444444444444446, 0.07222222222222223, 0.022222222222222223, 0.011111111111111112, 0.011111111111111112]","[0.022305754394352662, 0.023591085298679954, 0.054856936132643704, 0.0587592202309872, 0.09859729556764021, 0.06867852256548457, 0.054156176152632955]","[0.026014184579253197, 0.025025535374879837, 0.09284082055091858, 0.16194511950016022, 0.03681284189224243, 0.0010000000474974513, 0.010825775563716888]",0.06865587120966753,0.007342090196653786,0.0856859976697114,0.04613571763556179,0.46889591236184425,186.45708083344908,0.04930920634920636,0.006964758360493829,0.08345512782623862,0.09515763802493693,0.4914360934671609,191.39570301408523
1100,7,7,7,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06891999999999998]","[0.004263696947077151, 0.009883377445318696, 0.003173223941792662, 0.004166646992549142, 0.004129464623064414, 0.009788625550787378, 0.1965957950588571]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.005555555555555556, 0.1277777777777778]","[0.010457116670129645, 0.024780506252889384, 0.005982800786083854, 0.007750850208001204, 0.005691933410892317, 0.024714661465856918, 0.09386938766473142]","[0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.002365255728363991, 0.0010000000474974513, 0.21015766263008118]",0.023297261508492366,0.002365324124412341,0.048634598018410115,-3.0667263841489056,0.9967025288646951,185.1674145660046,0.009201904761904767,0.0004993003146384486,0.02234502885740917,0.14154777258761253,0.9990561583550595,37.12084286908609
2494,7,7,7,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3328]","[0.00477710028390644, 0.007943226505857335, 0.005750951372943813, 0.010201992364362903, 0.00399863231392693, 0.007573104756711989, 0.505804162147991]","[0.0, 0.005555555555555556, 0.0, 0.005555555555555556, 0.0, 0.0, 0.5222222222222223]","[0.0071971291936220125, 0.010119261147670103, 0.007628583387714238, 0.011876438385188037, 0.00681629318742481, 0.013978759634661147, 0.029724578393628243]","[0.0010000000474974513, 0.0039741843938827515, 0.0032242946326732635, 0.006004005670547485, 0.0010000000474974513, 0.0010000000474974513, 0.4440169334411621]",0.030464167106528627,0.0043181215315584,0.06571241535325269,0.6816000025425873,0.9994212090098903,177.32286135042236,0.028647619047619054,0.005134643809523812,0.07165642894760953,0.6213931071766106,0.9998868458270777,63.472591448472514
1232,7,7,7,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.49161999999999995]","[0.00711861114574717, 0.007576167760313715, 0.0051443622062616375, 0.009287391453234543, 0.004331128592813688, 0.0059015167707321715, 0.5113360331011424]","[0.0, 0.0, 0.0, 0.005555555555555556, 0.0, 0.0, 0.5333333333333333]","[0.017474375868205536, 0.012975457973830687, 0.009026605263349292, 0.011564294433502712, 0.008284450237706466, 0.011387708026634332, 0.03660157962057908]","[0.0010000000474974513, 0.0018645189702510834, 0.0010000000474974513, 0.005755189806222916, 0.0010000000474974513, 0.0010000000474974513, 0.46726512908935547]",0.008439315861463625,9.472879734566658e-05,0.009732871998832954,0.9967991319732654,0.9994757150230043,171.99022638937706,0.006752698412698419,0.000252980910758378,0.015905373644098338,0.9914518231909365,0.9999457509425376,29.734222510478993
2499,7,7,7,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.21659]","[0.003969710754514029, 0.00738523328491815, 0.0033034110544012682, 0.004760041720837069, 0.006663419720881904, 0.006440903830625821, 0.23375809616607515]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.24444444444444446]","[0.009062795989212658, 0.01588945500391452, 0.005312086106918472, 0.01278411378427526, 0.0134131255047515, 0.012521267883189073, 0.059560555708021455]","[0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.22095617651939392]",0.007098688076036198,6.921438948931853e-05,0.008319518585189803,0.9879506278051139,0.9982681685690293,172.5177667365839,0.003979206349206351,0.00011083858218694897,0.010527990415409248,0.9807043688432716,1.0,1.7262078342113345
3068,3,3,3,"[0.0, 0.0, 0.4042, 0.0, 0.0, 0.0, 0.0]","[0.08602524593034726, 0.024756081868315176, 0.31380841147288363, 0.038249728568179424, 0.1197455468478523, 0.013082213105526036, 0.016858454061797885]","[0.03888888888888889, 0.005555555555555556, 0.3388888888888889, 0.011111111111111112, 0.03333333333333333, 0.005555555555555556, 0.005555555555555556]","[0.07472476586890071, 0.04476622860280448, 0.08299114411950749, 0.05430188762259656, 0.12108089591667551, 0.020959909347532096, 0.03342332383063172]","[0.03497278690338135, 0.00482138991355896, 0.16376596689224243, 0.010940179228782654, 0.04410990700125694, 0.0010000000474974513, 0.0010000000474974513]",0.05558697984416206,0.0046344621859751006,0.06807688437329591,0.7683397320947347,0.8956954101479717,175.02548864262278,0.023615873015873017,0.0010150067724867724,0.03185917093219427,0.94926342444836,0.9878623470831774,173.93975383747804
2158,2,6,2,"[0.0, 0.18007, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.05919689016463603, 0.0884050594274256, 0.08456417536581695, 0.06678718133956983, 0.1219806996571833, 0.14368264626355268, 0.05166164449714623]","[0.02777777777777778, 0.044444444444444446, 0.02777777777777778, 0.02777777777777778, 0.022222222222222223, 0.02777777777777778, 0.011111111111111112]","[0.04851468611667011, 0.0642250901714746, 0.08945551750519105, 0.06114879496084207, 0.14080388366957194, 0.15690275314812058, 0.09178113573138043]","[0.04930191487073898, 0.08979575335979462, 0.052594367414712906, 0.07273852825164795, 0.012386522255837917, 0.013680089265108109, 0.0010000000474974513]",0.0885054539800685,0.008815897131460785,0.0938930089594576,-1.220386685675595,0.35757756827899484,181.18366118498705,0.040010000000000004,0.003156856431922399,0.056185909549658436,0.2049088271441294,0.5897678246195885,188.6881107094605
